"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"24","17212185","Il1r1","16177","interleukin 1 receptor, type I",0.287277969466739,6.86150618329913,0.583370476956323,0.571126052608575,0.838035471541258,-5.99473873444462
"25","17212199","Il1rl2","107527","interleukin 1 receptor-like 2",-0.156850114007318,5.21823996002505,-0.481260014550473,0.639533948616259,0.867473747002909,-6.04991328486299
"26","17212286","Slc9a2","226999","solute carrier family 9 (sodium/hydrogen exchanger), member 2",0.372638298323241,1.9476399382376,0.877276996644088,0.398639294765506,0.747847890257836,-5.78200334703024
"27","17212346","AI597479","98404","expressed sequence AI597479",-0.915485723511238,5.5604986102752,-3.18177286972168,0.00848182239282528,0.217429853807569,-2.46867228146662
"28","17212406","Bivm","246229","basic, immunoglobulin-like variable motif containing",-0.570723923457104,5.52673842991199,-1.82613360538011,0.0943992946840439,0.486525685585692,-4.65647115199169
"29","17212442","Gulp1","70676","GULP, engulfment adaptor PTB domain containing 1",-0.286901402513272,7.00548027375822,-0.96379636833381,0.355359689163983,0.7230230742868,-5.7050775835464
"30","17212792","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",-0.0682355355948108,8.83186523049355,-0.222386990935425,0.827988892088338,0.949152719750528,-6.14359490930799
"31","17212813","Mstn","17700","myostatin",0.664715230172147,2.15879104818128,0.513997328518179,0.617175265279531,0.859913654134243,-6.03331971510158
"32","17212821","Ormdl1","227102","ORM1-like 1 (S. cerevisiae)",-0.596010173420861,5.85487693441151,-2.54352296257916,0.0268512772242189,0.323728265677877,-3.53526555489965
"33","17212874","Coq10b","67876","coenzyme Q10B",0.300754168774686,8.91581651838082,1.13287004034759,0.280779404122946,0.678041375444044,-5.5375869759256
"34","17212882","Hspe1","15528","heat shock protein 1 (chaperonin 10)",-0.547611929350364,7.61255275646048,-2.50085378380691,0.0289893485023376,0.335814598860205,-3.60526306609476
"35","17212931","1700066M21Rik","73467","RIKEN cDNA 1700066M21 gene",0.0659254382805159,5.59491113774422,0.209778018998058,0.837582606447929,0.952653227255682,-6.14642154574553
"36","17212982","Aox1","11761","aldehyde oxidase 1",0.178012777032541,7.21162390743395,0.583598204861202,0.570977988951808,0.838035471541258,-5.9946045166123
"37","17213139","Bzw1","66882","basic leucine zipper and W2 domains 1",0.0469243082066377,9.84457965499911,0.200470593681826,0.844682059086083,0.954696264959762,-6.14840308532111
"38","17213213","Casp8","12370","caspase 8",0.316880725642747,8.58499180193764,1.39771870448033,0.189084171836398,0.598340709665678,-5.23403903905676
"39","17213226","Stradb","227154","STE20-related kinase adaptor beta",-0.0413799296860571,6.72797226275894,-0.167812082703361,0.869702656764587,0.963229439143928,-6.15464935817259
"40","17213295","Nop58","55989","NOP58 ribonucleoprotein",0.362047207320658,6.44608822150627,0.770344594315446,0.456929930991232,0.784044942189006,-5.86833722836932
"41","17213349","Carf","241066","calcium response factor",-0.192269473480397,5.37066272370369,-0.78740106018466,0.447279971223909,0.782518307439485,-5.85523212320319
"42","17213446","Abi2","329165","abl-interactor 2",-0.220404042260653,6.28003503142811,-0.987659139512501,0.344036231612488,0.715528512243321,-5.68278703215749
"43","17213473","2310016D23Rik","76443","RIKEN cDNA 2310016D23 gene",0.200021398708011,1.8642465775311,0.389235881239088,0.704351026755625,0.899722879046117,-6.09091979105362
"44","17213598","Zdbf2","73884","zinc finger, DBF-type containing 2",0.360001005850819,3.0664202706592,1.17019929338093,0.266055885340009,0.663596711088994,-5.4977125709752
"45","17213645","Fastkd2","75619","FAST kinase domains 2",0.0329019597734135,4.7632131994514,0.0957454919286772,0.925402914936958,0.980268452343574,-6.16452747974684
"46","17213687","Ccnyl1","227210","cyclin Y-like 1",-0.117093954272345,6.65799774314059,-0.451944220607851,0.659877954010113,0.877896415744464,-6.06388404130412
"47","17213770","Map2","17756","microtubule-associated protein 2",0.291198441506942,3.81583346282423,1.26683503705613,0.230751874943968,0.639448330288554,-5.38992200584925
"48","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.0843195686223428,7.74867360180009,-0.361184172693901,0.724637040060576,0.907727151122904,-6.10174532519568
"49","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.295399786015987,4.96631714255481,1.21159252223631,0.250443659199716,0.652898259405665,-5.45233391041934
"50","17214100","Rpl37a","19981","ribosomal protein L37a",0.16538685748209,2.15554826579991,0.591191884236522,0.566052682080127,0.835925992393871,-5.99010083096934
"51","17214126","Rufy4","435626","RUN and FYVE domain containing 4",-0.445066481054985,4.3184574244939,-1.24938250481481,0.236833733586983,0.642926358297272,-5.40986410940093
"52","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",-0.655130931623826,2.76993714681856,-0.880582659089562,0.396921614724805,0.746990627794659,-5.77917842206614
"53","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.952513194621283,2.84553041153701,2.85134090680435,0.0154088849037646,0.260906373201032,-3.02390214016691
"54","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.0682263017484175,7.77933165269726,0.284727891140937,0.781013229802264,0.932768919414657,-6.12722374197537
"55","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.375525287874202,6.03639857581216,-0.846750905733095,0.414741173341627,0.759852023106561,-5.80765308494776
"56","17214341","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",-0.0952062474012667,6.00850091562622,-0.282813820594757,0.782443158201807,0.932768919414657,-6.12778549627881
"57","17214449","Stk16","20872","serine/threonine kinase 16",0.262648019714891,8.46608669218952,0.93602303396566,0.368872510068567,0.73019214839861,-5.73044234950342
"58","17214462","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",-0.627204984854146,6.08945985044555,-2.20196842161213,0.0493376195620878,0.392735314283073,-4.08612841031585
"59","17214476","Des","13346","desmin",-0.206326888805085,9.61990027660164,-0.41700877918161,0.684499607594212,0.890050445046112,-6.07942734655959
"60","17214487","Speg","11790","SPEG complex locus",-0.234277201491589,4.52153090628605,-0.546840583044819,0.595142770918924,0.849960869403867,-6.01562952300365
"61","17214672","Mogat1","68393","monoacylglycerol O-acyltransferase 1",0.0697454487530003,3.45870985550338,0.223243511152848,0.827338235168804,0.949152719750528,-6.14339696793359
"62","17214711","Kcne4","57814","potassium voltage-gated channel, Isk-related subfamily, gene 4",0.894421542652545,4.58602302577869,2.19008409123658,0.0503803433690195,0.396142645485809,-4.10483284139525
"63","17214759","Rhbdd1","76867","rhomboid domain containing 1",-0.0170162333148758,7.24129383731195,-0.0701959322627729,0.94526701985162,0.987612082445635,-6.16673481886714
"64","17214841","Agfg1","15463","ArfGAP with FG repeats 1",0.278888922134385,9.42434540636994,1.28928421967331,0.223115054731694,0.630890405613354,-5.36397088844236
"65","17214857","Ccl20","20297","chemokine (C-C motif) ligand 20",0.378178942912271,2.1736724271259,0.920971090456684,0.376346085978392,0.734794279920028,-5.74392579804565
"66","17214924","Sp140","434484","Sp140 nuclear body protein",-0.176815260811609,3.27556961751181,-0.262974747274457,0.797312521375038,0.937993452464676,-6.13338789758722
"67","17215222","Eif4e2","26987","eukaryotic translation initiation factor 4E member 2",0.0558217519489119,8.0508577247705,0.261816930325689,0.798182959628822,0.938099737257874,-6.13370244306784
"68","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.899196109316143,5.66510130482853,-3.57527596172652,0.0041913111880279,0.194887876594494,-1.80929521484031
"69","17215395","Dgkd","227333","diacylglycerol kinase, delta",0.0908817662712309,8.5124086111605,0.297096238359616,0.771793837684291,0.927014151213019,-6.12350386194417
"70","17215605","Ackr3","12778","atypical chemokine receptor 3",1.20765021888983,7.85763254862178,4.58480176584286,0.000735421120301742,0.09183571239768,-0.182591046896105
"71","17215612","Cops8","108679","COP9 signalosome subunit 8",-0.176617496172308,8.00583417690703,-0.87950808680232,0.397479423469713,0.746990627794659,-5.78009773008059
"72","17215647","Prlh","623503","prolactin releasing hormone",0.823836301398476,2.54260168006362,2.05528904308834,0.0637653705628701,0.428025678489789,-4.31422196411771
"73","17215650","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-0.493035836787614,5.17670985314756,-1.63738681713627,0.129124828511799,0.539222519237595,-4.92234121398689
"74","17215697","Ramp1","51801","receptor (calcitonin) activity modifying protein 1",-0.589720262313814,2.60324826302401,-1.24102961270339,0.239789812032779,0.645801389392824,-5.41933562211909
"75","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.333652842090264,5.39389962630756,-1.28302090341044,0.225224791264643,0.632578046233009,-5.37124488482162
"76","17215750","Klhl30","70788","kelch-like 30",-0.345137626450291,2.65919066427854,-0.656820696938537,0.52447318292654,0.817180207554375,-5.94891931520792
"77","17215773","Traf3ip1","74019","TRAF3 interacting protein 1",-0.456296912042322,4.27830425107707,-1.17389001365515,0.264633558337916,0.662025688095772,-5.49371573355985
"78","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.781674021205336,2.98609772371487,1.00600923486647,0.335508458950439,0.710728418307603,-5.66533725203663
"79","17215813","Olfr1411","258483","olfactory receptor 1411",1.11077368570349,2.99647614539505,2.15154506858063,0.0539076936612613,0.401901209935285,-4.165228888713
"80","17215820","Gpc1","14733","glypican 1",-0.366618590548432,5.23901633462784,-0.826333272642126,0.425752117685167,0.768512675947452,-5.82436523516257
"81","17215834","Dusp28","67446","dual specificity phosphatase 28",-0.314458770633492,5.64758273920916,-0.775090186851221,0.454231746308953,0.784044942189006,-5.86471677185127
"82","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.27407673415359,7.93878855640956,-1.36195611309235,0.19979626756235,0.608835194595184,-5.27771138881621
"83","17216133","Gal3st2c","619597","galactose-3-O-sulfotransferase 2C",-0.666164184925415,2.24683478858575,-2.26511835180878,0.0441332601706899,0.380078680263097,-3.98613898822426
"84","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",0.210453330376319,7.33126421132126,0.567823814900836,0.581283048968429,0.844127617699097,-6.00378512310261
"85","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.279570797533262,6.96675459638086,-0.936526624094178,0.368624294111986,0.730000773714203,-5.72998802318938
"86","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.00750429930268925,7.39023920846142,-0.016702352275158,0.986965904330471,0.996945337134622,-6.16915597115583
"87","17216638","Tmem185b","226351","transmembrane protein 185B",-0.167998080514397,6.09681978870536,-0.607696333960327,0.555428351623782,0.831119215683382,-5.98012438963344
"88","17216642","Sctr","319229","secretin receptor",-0.146390872755016,7.13500019423996,-0.333457788179314,0.744906380267163,0.918151109052308,-6.11166826543173
"89","17216836","R3hdm1","226412","R3H domain containing 1",-0.0816568231397401,8.60053843678871,-0.269407325715676,0.792481809679486,0.935644286706404,-6.13161540416246
"90","17216870","Ubxn4","67812","UBX domain protein 4",-0.59226171786993,8.28793602983438,-2.95435337852582,0.012789826292437,0.239320783624496,-2.85112667523511
"91","17216937","Yod1","226418","YOD1 deubiquitinase",-0.0117715756843033,5.59811267555193,-0.0421569484440685,0.967110717923529,0.99227080909467,-6.16837550550285
"92","17217116","Rab29","226422","RAB29, member RAS oncogene family",-0.229130555465678,5.89938747497503,-0.606628057831314,0.55611266375156,0.831119215683382,-5.98077790214182
"93","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.22459930906471,3.60678019644064,-0.519924284934304,0.613169223822005,0.85732128005344,-6.03020427230005
"94","17217216","Rbbp5","213464","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit",-0.323823005542155,7.21153652733298,-1.12257486316817,0.284948962457259,0.679389053686878,-5.54840573373917
"95","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.235839769659685,4.83710214996416,-1.09624928598996,0.295827107443808,0.683151617422489,-5.57571404147474
"96","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",0.0893899181326034,9.72848466070326,0.349288484822355,0.733307575786415,0.912096247826199,-6.10609751850943
"97","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.197311537310003,3.37268234842484,-0.567741538092383,0.581337057336329,0.844127617699097,-6.00383238709818
"98","17217415","Mybph","53311","myosin binding protein H",-0.308536459481056,4.28571969130951,-0.430543853519865,0.674913041710063,0.885989656594419,-6.07354864609025
"99","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.265332304790872,2.16468654307999,-0.702665998086877,0.496512277847418,0.802181831109818,-5.91778331155213
"100","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.749890067786702,3.06775981694504,-1.67099037062973,0.122213108791552,0.527804028465545,-4.87621321766879
"101","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",-0.347567760127694,9.61306830313325,-1.39981370302447,0.188471835879702,0.598340709665678,-5.23145635255147
"102","17217625","Tnni1","21952","troponin I, skeletal, slow 1",-0.939469595768158,3.77450073789962,-0.778597484794549,0.452244193211901,0.784044942189006,-5.8620282452168
"103","17217666","Tmem9","66241","transmembrane protein 9",-0.0275767575824215,6.11192246378528,-0.0893413111175468,0.930377583944597,0.982675460469412,-6.1651445129958
"104","17217678","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",-0.480309506547884,5.27104643720988,-0.25146146607693,0.805980684157846,0.940807832685907,-6.13645475361093
"105","17217777","Ddx59","67997","DEAD (Asp-Glu-Ala-Asp) box polypeptide 59",-0.0432319227808531,4.77142256808601,-0.187942038042891,0.854261100244843,0.957449707342481,-6.15092943945859
"106","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",1.16932190499374,7.07388661300447,1.714455826312,0.113761378469667,0.517452504413181,-4.81574450753076
"107","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.0104698185764098,7.01282319612501,0.0410874297912098,0.967944598917535,0.992301001004745,-6.16842188088133
"108","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",0.109058114007693,11.2194983601847,0.374790230672013,0.71476895288173,0.902773000305519,-6.09659304388966
"109","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-1.08527514286633,4.48597359516584,-4.32898921673295,0.00112992876884589,0.118671010550041,-0.582526336573415
"110","17218449","Angptl1","72713","angiopoietin-like 1",0.570876185699495,4.82010790648567,1.44797131245252,0.174849017941851,0.585173095222476,-5.17136228230361
"111","17218514","Astn1","11899","astrotactin 1",0.204351789678493,2.19319152177456,0.540367067748803,0.599453061065551,0.85240813799208,-6.01919850814901
"112","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.158808536737991,6.73234490818864,0.55470280900305,0.589929561609515,0.846144482480841,-6.01124086451064
"113","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.0374208601386812,9.34809708867637,-0.116323062219049,0.909442119890309,0.974987082296272,-6.16225641998274
"114","17218760","Gm20471","105243993","predicted gene 20471",0.759406907826886,2.04840467360636,1.90502407348673,0.0825826040167392,0.470426145078644,-4.54082689479106
"115","17218835","Sell","20343","selectin, lymphocyte",-0.338403196662793,5.26390682399909,-0.703001981872977,0.496310742151173,0.802072415328695,-5.91754803355727
"116","17218907","Nme7","171567","NME/NM23 family member 7",-0.433370987546675,4.33849979445511,-1.3036305346156,0.218343217017102,0.626405855799902,-5.34721231334817
"117","17218942","Gpr161","240888","G protein-coupled receptor 161",-0.102655395669423,3.34800535596971,-0.261215749628324,0.798635035556513,0.93826311311755,-6.1338652260007
"118","17219011","Cd247","12503","CD247 antigen",-0.252977959003036,3.94647630319306,-0.964765345847284,0.354894728468418,0.722322241915008,-5.70418135422316
"119","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.711181105372392,4.79732719003909,2.16837598967236,0.0523393141796746,0.400666474065095,-4.13890203626347
"120","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.961260712871173,4.75965296073107,-1.53729837243424,0.151789863139543,0.565571168783046,-5.05634441914738
"121","17219222","Mpz","17528","myelin protein zero",-0.523258654013836,6.38762572925649,-0.46121084122477,0.653415249770329,0.874371377106611,-6.05955910252802
"122","17219242","Apoa2","11807","apolipoprotein A-II",0.68366592881582,4.39066110986636,1.76454964428032,0.104672461634128,0.501313104103087,-4.74497575554258
"123","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",1.0433608195841,3.91394187581496,1.6311469725871,0.130445625532445,0.540240488306394,-4.9308455387131
"124","17219397","Cd48","12506","CD48 antigen",-1.26380558876848,3.47549389433735,-3.5012428448369,0.00478185032486552,0.200436439491216,-1.93275745496344
"125","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",-0.0235981793785847,8.28167629641735,-0.0930363054695378,0.927506977147435,0.981126696389789,-6.1647937085367
"126","17219546","Slamf9","98365","SLAM family member 9",-0.772703548421688,3.84307054704955,-2.06607198299701,0.0625821085318979,0.424419950914024,-4.29767029109049
"127","17219581","Tagln2","21346","transgelin 2",-0.362725435539843,7.62531957934156,-1.51560549119434,0.157134674779904,0.569820734952308,-5.08468707340927
"128","17219633","Olfr218","258880","olfactory receptor 218",0.637151276506691,1.88321698492309,1.09117311660468,0.297960600259624,0.683429793724352,-5.5809203225115
"129","17219639","Olfr418","258645","olfactory receptor 418",0.288506717211801,1.69057784075982,0.435425991725261,0.67146970379658,0.883434017144824,-6.07138365355174
"130","17219662","Ifi209","236312","interferon activated gene 209",-0.211411190133419,4.09380197809327,-0.443711000803911,0.665644294649666,0.88042712455455,-6.06765574163216
"131","17219680","Olfr432","258711","olfactory receptor 432",0.650019187512728,1.7595273498804,2.0809637045421,0.0609818350454515,0.42355170250572,-4.27475223706251
"132","17219688","Olfr424","258716","olfactory receptor 424",0.763219697272846,1.71643525496971,1.26197266167214,0.232433514127627,0.640460091771391,-5.39549859564426
"133","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",0.235464703207542,4.97452387121646,0.782976952774113,0.449770251555133,0.78339966276163,-5.85865593626823
"134","17219963","Desi2","78825","desumoylating isopeptidase 2",0.0362943455221929,6.15248938151097,0.172512908216228,0.86609136438517,0.961264745873596,-6.15381813038932
"135","17220018","Cnst","226744","consortin, connexin sorting protein",-1.13689835766018,6.48029144682982,-3.35541169666984,0.00620693557930266,0.205413720359054,-2.17689883256939
"136","17220148","Lin9","72568","lin-9 homolog (C. elegans)",-0.0850071862503397,5.03665380521904,-0.29410304168521,0.774021674437438,0.928268490711886,-6.1244183678044
"137","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",-0.35703562081499,8.10604994178858,-1.65766331601516,0.124914051342269,0.533106039735223,-4.89457337884055
"138","17220255","Cnih4","98417","cornichon family AMPA receptor auxiliary protein 4",0.0317317504596017,6.83983876657992,0.136233865322299,0.894037913718102,0.972628380915343,-6.15964053967983
"139","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.178951723165685,2.46812195807448,-0.390793827968045,0.703231179734989,0.899377048089724,-6.090295470558
"140","17220432","Tlr5","53791","toll-like receptor 5",0.617230149355313,5.76641575618364,1.98264858058831,0.072298655425329,0.451882052529779,-4.42474202241806
"141","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",-0.213074727577252,5.85784100915413,-0.857190978766994,0.409185571080836,0.756993306499547,-5.79896980878037
"142","17220529","Mir194-1","387189","microRNA 194-1",-0.217636300167494,3.35019173979369,-0.59344450636465,0.564596089624876,0.835189773250618,-5.98875434170359
"143","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",0.0708300812334457,8.55919294372099,0.375726678972128,0.71409173984594,0.902773000305519,-6.09623160398445
"144","17220627","Esrrg","26381","estrogen-related receptor gamma",0.795338453892664,5.7934171576671,1.92452177942671,0.0798795089981281,0.465705323213166,-4.51187505996857
"145","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.215880811917707,6.96654249852187,1.15314891076325,0.272704482999294,0.67034023977734,-5.51605044078375
"146","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",-0.599355992431968,5.33596284909078,-1.20762139714222,0.251909261072483,0.653938549531599,-5.45673957844816
"147","17220797","Tmem206","66950","transmembrane protein 206",-0.244018852749573,4.04754219739832,-0.952255758505378,0.360931016558279,0.728180638545703,-5.71569343048887
"148","17220809","Ints7","77065","integrator complex subunit 7",0.0200950082792826,7.15541799468596,0.0998386776146056,0.922225115042885,0.979690363706286,-6.16411077847455
"149","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.924213571269952,7.94939266608864,-2.66014423361964,0.0217657118120895,0.295836001364319,-3.34268200614168
"150","17220882","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",0.207583310797301,3.4349556619413,0.791656677926244,0.444892963665883,0.780646494207641,-5.85192248836349
"151","17220944","Lamb3","16780","laminin, beta 3",0.0416285907914347,3.61326403832152,0.0920273862093996,0.928290692404932,0.981126696389789,-6.1648909043702
"152","17220974","Plxna2","18845","plexin A2",0.844940840108825,7.64460691881228,3.61227084416344,0.0039247959198735,0.191714195034841,-1.74774544579798
"153","17221010","Mir3962","100628615","microRNA 3962",0.953762448325042,2.31736174786782,1.48092278140237,0.166016477005169,0.580573374077587,-5.12945902967516
"154","17221014","Cd34","12490","CD34 antigen",-0.810982593360533,9.33600979797924,-3.22904037976574,0.00778947275287644,0.214311832361899,-2.38917513893318
"155","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.536203980846859,6.76728410161172,1.05499393992584,0.313505618374276,0.698489450630657,-5.61746324340547
"156","17221186","Snhg6","73824","small nucleolar RNA host gene 6",0.0618610788559941,5.89355449564597,0.206488301391794,0.840090230886945,0.953828061200774,-6.14713211589525
"157","17221191","Snord87","266793","small nucleolar RNA, C/D box 87",-0.695946719574197,5.29779402611514,-1.65895031127042,0.124650932496784,0.533106039735223,-4.89280409248886
"158","17221197","Tcf24","100039596","transcription factor 24",0.863961625867161,5.0272097435118,2.37280071671616,0.0364502893472213,0.358078971335175,-3.81351331864879
"159","17221375","Eya1","14048","EYA transcriptional coactivator and phosphatase 1",0.487032940467566,5.89300490415395,0.703875348949472,0.49578709602811,0.802036696636484,-5.91693596438369
"160","17221502","Jph1","57339","junctophilin 1",-0.563284569659519,5.70920512498298,-0.885068886944539,0.394598626848912,0.746068920679491,-5.77532991889382
"161","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.027696480078939,4.07038066848509,0.059987767800713,0.953215231624762,0.988849445891108,-6.16742688383005
"162","17221756","Ogfrl1","70155","opioid growth factor receptor-like 1",-0.554341881579377,4.9903308799939,-1.93751353972212,0.0781239488448864,0.463179969709445,-4.49250562212177
"163","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.623377291397102,6.01841689865275,-1.85840895838322,0.0893895579557272,0.480032868338559,-4.60945689010983
"164","17222001","Prim2","19076","DNA primase, p58 subunit",-0.371187132984685,5.02946839267971,-1.22941966506607,0.243947582720738,0.647860793455075,-5.43242131261414
"165","17222020","Bag2","213539","BCL2-associated athanogene 2",-0.0115038229708384,4.76287263500032,-0.0370727827870595,0.971075081373001,0.993258898079006,-6.16858533105063
"166","17222072","Ccdc115","69668","coiled-coil domain containing 115",-0.115942234238621,5.29872946583965,-0.356602819207847,0.727971623933188,0.909433496009906,-6.10343832944783
